,Make,Model,Variant,Ex-Showroom_Price,Displacement,Cylinders,Emission_Norm,Fuel_System,Fuel_Tank_Capacity,Fuel_Type,Height,Length,Width,Body_Type,ARAI_Certified_Mileage,Gears,Ground_Clearance,Power_Steering,Power_Windows,Power_Seats,Keyless_Entry,Power,Seating_Capacity,Seats_Material,Type,Audiosystem,Bluetooth,Boot_Space,Central_Locking,Child_Safety_Locks,Distance_to_Empty,Handbrake,Ventilation_System,Engine_Immobilizer,ABS_(Anti-lock_Braking_System),Door_Ajar_Warning,EBD_(Electronic_Brake-force_Distribution),Fasten_Seat_Belt_Warning,Parking_Assistance,EBA_(Electronic_Brake_Assist),Seat_Height_Adjustment,Kerb_Weight
1084,Mahindra,Bolero,Zlx,942263,2523.0,4,BS IV,Injection,60.0,Diesel,1880.0,4107.0,1745.0,SUV,15.96,5,180.0,Yes,All Windows,No,Remote,62.118,7,Fabric,Manual,CD/MP3 Player,No,1702.0,Yes,Yes,Yes,Manual,Manual Air conditioning with cooling and heating,Yes,No,Yes,No,Yes,No,No,Manual Adjustment,1615
1085,Mahindra,Bolero,Slx,917055,2523.0,4,BS IV,Injection,60.0,Diesel,1880.0,4107.0,1745.0,SUV,15.96,5,180.0,Yes,All Windows,No,Remote,62.118,7,Fabric,Manual,CD/MP3 Player,No,390.3198637,Yes,Yes,Yes,Manual,Manual Air conditioning with cooling and heating,Yes,No,Yes,No,Yes,No,No,Manual Adjustment,1615
1086,Mahindra,Bolero,Sle,860720,2523.0,4,BS IV,Injection,60.0,Diesel,1880.0,4107.0,1745.0,SUV,15.96,5,180.0,Yes,No,No,No,62.118,7,Fabric,Manual,No,No,390.3198637,No,Yes,Yes,Manual,Manual Air conditioning with cooling and heating,Yes,No,Yes,No,Yes,No,No,Manual Adjustment,1615
1087,Mahindra,Bolero,Ex,815883,2523.0,4,BS IV,Injection,60.0,Diesel,1910.0,4221.0,1745.0,SUV,15.96,5,183.0,No,No,No,No,62.118,7,Fabric,Manual,No,No,390.3198637,No,Yes,Yes,Manual,Manual Air conditioning with cooling and heating,Yes,No,Yes,No,Yes,No,No,Manual Adjustment,1615
1088,Mahindra,Bolero,Ex Non Ac,773678,2523.0,4,BS IV,Injection,60.0,Diesel,1910.0,4221.0,1745.0,SUV,15.96,5,183.0,No,No,No,No,62.118,7,Fabric,Manual,No,No,390.3198637,No,Yes,Yes,Manual,No,Yes,No,Yes,No,Yes,No,No,Manual Adjustment,1615
1089,Maruti Suzuki,Ciaz,1.3L Alpha Smart Hybrid,1102689,1248.0,4,BS IV,Injection,43.0,Diesel,1485.0,4490.0,1730.0,Sedan,28.09,5,170.0,Electric Power,All Windows,No,Remote,89.0,5,Leather,Manual,USB & Aux-in,Yes,510.0,Yes,Yes,Yes,Manual,Fully automatic climate control,Yes,Yes,Yes,Yes,Yes,Rear sensors with camera,No,Manual Adjustment,1105
1090,Maruti Suzuki,Ciaz,1.3L Sigma Smart Hybrid,919689,1248.0,4,BS IV,Injection,43.0,Diesel,1485.0,4490.0,1730.0,Sedan,28.09,5,170.0,Electric Power,All Windows,No,Remote,89.0,5,Fabric,Manual,CD Player with USB & Aux-in,Yes,510.0,Yes,Yes,Yes,Manual,Manual Air conditioning with cooling and heating,Yes,Yes,Yes,Yes,Yes,Rear sensors,No,Manual Adjustment,1105
1091,Maruti Suzuki,Ciaz,1.3L Delta Smart Hybrid,980689,1248.0,4,BS IV,Injection,43.0,Diesel,1485.0,4490.0,1730.0,Sedan,28.09,5,170.0,Electric Power,All Windows,No,Remote,89.0,5,Fabric,Manual,CD Player with USB & Aux-in,Yes,510.0,Yes,Yes,Yes,Manual,Fully automatic climate control,Yes,Yes,Yes,Yes,Yes,Rear sensors,No,Manual Adjustment,1105
1092,Maruti Suzuki,Ciaz,1.3L Zeta Smart Hybrid,1062689,1248.0,4,BS IV,Injection,43.0,Diesel,1485.0,4490.0,1730.0,Sedan,28.09,5,170.0,Electric Power,All Windows,No,Remote,89.0,5,Fabric,Manual,CD Player with USB & Aux-in,Yes,510.0,Yes,Yes,Yes,Manual,Fully automatic climate control,Yes,Yes,Yes,Yes,No,Rear sensors with camera,No,Manual Adjustment,1105
1093,Maruti Suzuki,Ciaz,1.5L Sigma Smart Hybrid,819689,1462.0,4,BS VI,Injection,43.0,Petrol,1485.0,4490.0,1730.0,Sedan,21.56,5,170.0,Electric Power,All Windows,No,Remote,103.0,5,Fabric,Manual,CD Player with USB & Aux-in,Yes,510.0,Yes,Yes,Yes,Manual,Manual Air conditioning with cooling and heating,Yes,Yes,Yes,Yes,Yes,Rear sensors,No,Manual Adjustment,1010
1094,Maruti Suzuki,Ciaz,1.5L Delta Smart Hybrid,881689,1462.0,4,BS VI,Injection,43.0,Petrol,1485.0,4490.0,1730.0,Sedan,21.56,5,170.0,Electric Power,All Windows,No,Remote,103.0,5,Fabric,Manual,CD Player with USB & Aux-in,Yes,510.0,Yes,Yes,Yes,Manual,Fully automatic climate control,Yes,Yes,Yes,Yes,Yes,Rear sensors,No,Manual Adjustment,1010
1095,Maruti Suzuki,Ciaz,1.5L Zeta Smart Hybrid,958689,1462.0,4,BS VI,Injection,43.0,Petrol,1485.0,4490.0,1730.0,Sedan,21.56,5,170.0,Electric Power,All Windows,No,Remote,103.0,5,Leather,Manual,CD Player with USB & Aux-in,Yes,510.0,Yes,Yes,Yes,Manual,Fully automatic climate control,Yes,Yes,Yes,Yes,No,Rear sensors with camera,No,Manual Adjustment,1010
1096,Maruti Suzuki,Ciaz,1.5L Alpha Smart Hybrid,997689,1462.0,4,BS VI,Injection,43.0,Petrol,1485.0,4490.0,1730.0,Sedan,21.56,5,170.0,Electric Power,All Windows,No,Remote,103.0,5,Leather,Manual,USB & Aux-in,Yes,510.0,Yes,Yes,Yes,Manual,Fully automatic climate control,Yes,Yes,Yes,Yes,Yes,Rear sensors with camera,No,Manual Adjustment,1010
1097,Maruti Suzuki,Ciaz,1.5L Delta At Smart Hybrid,980689,1462.0,4,BS VI,Injection,43.0,Petrol,1485.0,4490.0,1730.0,Sedan,20.28,4,170.0,Electric Power,All Windows,No,Remote,103.0,5,Fabric,Automatic,CD Player with USB & Aux-in,Yes,510.0,Yes,Yes,Yes,Manual,Fully automatic climate control,Yes,Yes,Yes,Yes,Yes,Rear sensors,No,Manual Adjustment,1010
1098,Maruti Suzuki,Ciaz,1.5L Zeta At Smart Hybrid,1058688,1462.0,4,BS VI,Injection,43.0,Petrol,1485.0,4490.0,1730.0,Sedan,20.28,4,170.0,Electric Power,All Windows,No,Remote,103.0,5,Leather,Automatic,CD Player with USB & Aux-in,Yes,510.0,Yes,Yes,Yes,Manual,Fully automatic climate control,Yes,Yes,Yes,Yes,Yes,Rear sensors with camera,No,Manual Adjustment,1010
1099,Maruti Suzuki,Ciaz,1.5L Alpha At Smart Hybrid,1098689,1462.0,4,BS VI,Injection,43.0,Petrol,1485.0,4490.0,1730.0,Sedan,20.28,4,170.0,Electric Power,All Windows,No,Remote,103.0,5,Leather,Automatic,USB & Aux-in,Yes,510.0,Yes,Yes,Yes,Manual,Fully automatic climate control,Yes,Yes,Yes,Yes,Yes,Rear sensors with camera,No,Manual Adjustment,1010
1100,Maruti Suzuki,Ciaz,1.5L Alpha,1138189,1498.0,4,BS IV,Injection,43.0,Diesel,1485.0,4490.0,1730.0,Sedan,26.82,6,170.0,Electric Power,All Windows,No,Remote,250.0,5,Leather,Manual,USB & Aux-in,Yes,510.0,Yes,Yes,Yes,Manual,Fully automatic climate control,Yes,Yes,Yes,Yes,Yes,Rear sensors with camera,No,Manual Adjustment,1105
1101,Maruti Suzuki,Ciaz,1.5L Delta,997689,1498.0,4,BS IV,Injection,43.0,Diesel,1485.0,4490.0,1730.0,Sedan,26.32,6,170.0,Electric Power,All Windows,No,Remote,94.0,5,Fabric,Manual,CD Player with USB & Aux-in,Yes,510.0,Yes,Yes,Yes,Manual,Fully automatic climate control,Yes,Yes,Yes,Yes,Yes,Rear sensors,No,Manual Adjustment,1105
1102,Maruti Suzuki,Ciaz,1.5L Zeta,1109189,1498.0,4,BS IV,Injection,43.0,Diesel,1485.0,4490.0,1730.0,Sedan,26.32,6,170.0,Electric Power,All Windows,No,Remote,94.0,5,Fabric,Manual,CD Player with USB & Aux-in,Yes,510.0,Yes,Yes,Yes,Manual,Fully automatic climate control,Yes,Yes,Yes,Yes,No,Rear sensors with camera,No,Manual Adjustment,1105
1103,Skoda,Rapid,1.6 Mpi Ambition,998599,1598.0,4,BS IV,Injection,55.0,Petrol,1466.0,4413.0,1699.0,Sedan,15.41,5,163.0,Electro-Hydraulic,All Windows,No,Remote,103.53,5,Fabric,Manual,CD/MP3/DVD Player with USB & Aux-in,Yes,460.0,Yes,Yes,Yes,Manual,Fully automatic climate control,Yes,Yes,Yes,No,Yes,Rear sensors,Yes,Manual Adjustment,1137
1104,Skoda,Rapid,1.5 Tdi Cr Active,1006139,1498.0,4,BS IV,Injection,55.0,Diesel,1466.0,4413.0,1699.0,Sedan,21.13,5,163.0,Electro-Hydraulic,All Windows,No,Remote,108.46,5,Fabric,Manual,No,No,460.0,Yes,Yes,No,Manual,Manual Air conditioning with cooling and heating,Yes,Yes,Yes,No,Yes,Yes,No,Manual Adjustment,1210
1105,Skoda,Rapid,1.6 Mpi Active,881916,1598.0,4,BS IV,Injection,55.0,Petrol,1466.0,4413.0,1699.0,Sedan,15.41,5,163.0,Electro-Hydraulic,All Windows,No,Remote,103.53,5,Fabric,Manual,No,No,460.0,Yes,Yes,No,Manual,Manual Air conditioning with cooling and heating,Yes,Yes,Yes,No,Yes,Yes,No,Manual Adjustment,1137
1106,Skoda,Rapid,1.5 Tdi Cr Ambition,1129599,1498.0,4,BS IV,Injection,55.0,Diesel,1466.0,4413.0,1699.0,Sedan,21.13,5,163.0,Electro-Hydraulic,All Windows,No,Remote,108.46,5,Fabric,Manual,CD/MP3/DVD Player with USB & Aux-in,Yes,460.0,Yes,Yes,Yes,Manual,Fully automatic climate control,Yes,Yes,Yes,No,Yes,Rear sensors,Yes,Manual Adjustment,1210
1107,Skoda,Rapid,1.5 Tdi Cr Ambition At,1249599,1498.0,4,BS IV,Injection,55.0,Diesel,1466.0,4413.0,1699.0,Sedan,21.72,7,163.0,Electro-Hydraulic,All Windows,No,Remote,108.46,5,Fabric,Automatic,CD/MP3/DVD Player with USB & Aux-in,Yes,460.0,Yes,Yes,Yes,Manual,Fully automatic climate control,Yes,Yes,Yes,No,Yes,Rear sensors,Yes,Manual Adjustment,1228
1108,Skoda,Rapid,1.6 Mpi Style At,1243599,1598.0,4,BS IV,Injection,55.0,Petrol,1466.0,4413.0,1699.0,Sedan,14.84,7,163.0,Electro-Hydraulic,All Windows,No,Remote,103.53,5,Leather,Automatic,No,Yes,460.0,Yes,Yes,Yes,Manual,Fully automatic climate control,Yes,Yes,Yes,No,Yes,Rear sensors,Yes,Manual Adjustment,1187
1109,Skoda,Rapid,1.5 Tdi Cr Style At,1399599,1498.0,4,BS IV,Injection,55.0,Diesel,1466.0,4413.0,1699.0,Sedan,21.72,5,163.0,Electro-Hydraulic,All Windows,No,Remote,108.46,5,Leather,Automatic,CD/MP3/DVD Player with USB & Aux-in,Yes,460.0,Yes,Yes,Yes,Manual,Fully automatic climate control,Yes,Yes,Yes,No,Yes,No,Yes,Manual Adjustment,1228
1110,Skoda,Rapid,1.5 Tdi Cr Style,1273599,1498.0,4,BS IV,Injection,55.0,Diesel,1466.0,4413.0,1699.0,Sedan,21.13,5,163.0,Electro-Hydraulic,All Windows,No,Remote,108.46,5,Leather,Manual,CD/MP3/DVD Player with USB & Aux-in,Yes,460.0,Yes,Yes,Yes,Manual,Fully automatic climate control,Yes,Yes,Yes,No,Yes,Rear sensors,Yes,Manual Adjustment,1210
1111,Skoda,Rapid,1.6 Mpi Style,1115599,1598.0,4,BS IV,Injection,55.0,Petrol,1466.0,4413.0,1699.0,Sedan,15.41,5,163.0,Electro-Hydraulic,All Windows,No,Remote,103.53,5,Leather,Manual,CD/MP3/DVD Player with USB & Aux-in,Yes,460.0,Yes,Yes,Yes,Manual,Fully automatic climate control,Yes,Yes,Yes,No,Yes,Rear sensors,Yes,Manual Adjustment,1137
1112,Skoda,Rapid,1.6 Mpi Ambition At,999599,1598.0,4,BS IV,Injection,55.0,Petrol,1466.0,4413.0,1699.0,Sedan,14.84,5,163.0,Electro-Hydraulic,All Windows,No,Remote,103.53,5,Fabric,Automatic,CD/MP3/DVD Player with USB & Aux-in,Yes,460.0,Yes,Yes,Yes,Manual,Fully automatic climate control,Yes,Yes,Yes,No,Yes,Rear sensors,Yes,Manual Adjustment,1187
1113,Skoda,Rapid,Onyx Mt Petrol,975599,1598.0,4,BS IV,Injection,55.0,Petrol,1466.0,4413.0,1699.0,Sedan,15.41,5,163.0,Electro-Hydraulic,All Windows,No,Remote,103.53,5,Leather,Manual,CD/MP3/DVD Player with USB & Aux-in,Yes,460.0,Yes,Yes,Yes,Manual,Fully automatic climate control,Yes,Yes,Yes,No,Yes,Rear sensors with camera,Yes,Manual Adjustment,1137
1114,Skoda,Rapid,Onyx At Petrol,1099599,1598.0,4,BS IV,Injection,55.0,Petrol,1466.0,4413.0,1699.0,Sedan,14.84,7,163.0,Electro-Hydraulic,All Windows,No,Remote,103.53,5,Leather,Automatic,No,Yes,460.0,Yes,Yes,Yes,Manual,Fully automatic climate control,Yes,Yes,Yes,No,Yes,Rear sensors with camera,Yes,Manual Adjustment,1187
1115,Skoda,Rapid,Onyx Mt Diesel,1158599,1498.0,4,BS IV,Injection,55.0,Diesel,1466.0,4413.0,1699.0,Sedan,21.13,5,163.0,Electro-Hydraulic,All Windows,No,Remote,108.46,5,Leather,Manual,CD/MP3/DVD Player with USB & Aux-in,Yes,460.0,Yes,Yes,Yes,Manual,Fully automatic climate control,Yes,Yes,Yes,No,Yes,Rear sensors with camera,Yes,Manual Adjustment,1210
1116,Skoda,Rapid,Onyx At Diesel,1273599,1498.0,4,BS IV,Injection,55.0,Diesel,1466.0,4413.0,1699.0,Sedan,21.72,5,163.0,Electro-Hydraulic,All Windows,No,Remote,108.46,5,Leather,Automatic,CD/MP3/DVD Player with USB & Aux-in,Yes,460.0,Yes,Yes,Yes,Manual,Fully automatic climate control,Yes,Yes,Yes,No,Yes,Rear sensors with camera,Yes,Manual Adjustment,1228
1117,Fiat,Abarth Punto,1.4 T-Jet,980970,1368.0,4,BS IV,Injection,49.30086207,Petrol,1505.0,3989.0,1687.0,Hatchback,16.3,5,155.0,Hydraulic Power,All Windows,No,Remote,142.97,5,Fabric,Manual,CD Player with USB & Aux-in,Yes,390.3198637,Yes,Yes,Yes,Manual,Fully automatic climate control,Yes,Yes,Yes,Yes,Yes,No,No,Manual Adjustment,990.467868338558
1118,Hyundai,Creta,1.4 Crdi E Plus,999990,1396.0,4,BS IV,Injection,55.0,Diesel,1630.0,4270.0,1780.0,SUV,21.38,6,190.0,Electric Power,All Windows,No,Yes,88.74,5,Fabric,Manual,CD Player with USB & Aux-in,No,475.0,Yes,Yes,No,Manual,Manual Air conditioning with cooling and heating,Yes,Yes,Yes,Yes,Yes,Rear sensors,No,Manual Adjustment,990.467868338558
1119,Hyundai,Creta,1.6 Vtvt E Plus,999990,1591.0,4,BS IV,Injection,55.0,Petrol,1630.0,4270.0,1780.0,SUV,15.29,6,190.0,Electric Power,All Windows,No,Yes,121.278,5,Fabric,Manual,CD Player with USB & Aux-in,No,475.0,Yes,Yes,No,Manual,Manual Air conditioning with cooling and heating,Yes,Yes,Yes,Yes,Yes,Rear sensors,No,Manual Adjustment,990.467868338558
1120,Hyundai,Creta,1.6 Vtvt Sx,1232534,1591.0,4,BS IV,Injection,55.0,Petrol,1630.0,4270.0,1780.0,SUV,15.29,6,190.0,Electric Power,All Windows,No,Smart Key,121.278,5,Fabric,Manual,CD/MP3/DVD Player with USB & Aux-in,Yes,475.0,Yes,Yes,No,Manual,Fully automatic climate control,Yes,Yes,Yes,Yes,Yes,Rear sensors with camera,No,Manual Adjustment,1180
1121,Hyundai,Creta,1.6 Vtvt Sx (O),1394437,1591.0,4,BS IV,Injection,55.0,Petrol,1630.0,4270.0,1780.0,SUV,15.29,6,190.0,Electric Power,All Windows,Power seats,Smart Key,121.278,5,Leather,Manual,CD/MP3/DVD Player with USB & Aux-in,Yes,475.0,Yes,Yes,No,Manual,Fully automatic climate control,Yes,Yes,Yes,Yes,Yes,Rear sensors with camera,No,Manual Adjustment,1180
1122,Hyundai,Creta,1.6 Vtvt Sx At,1377363,1591.0,4,BS IV,Injection,55.0,Petrol,1630.0,4270.0,1780.0,SUV,15.29,6,190.0,Electric Power,All Windows,No,Smart Key,121.278,5,Fabric,Automatic,CD/MP3/DVD Player with USB & Aux-in,Yes,475.0,Yes,Yes,No,Manual,Fully automatic climate control,Yes,Yes,Yes,Yes,Yes,Rear sensors with camera,No,Manual Adjustment,1180
1123,Hyundai,Creta,1.6 Vtvt Sx Dual Tone,1287041,1591.0,4,BS IV,Injection,55.0,Petrol,1630.0,4270.0,1780.0,SUV,15.29,6,190.0,Electric Power,All Windows,No,Smart Key,121.278,5,Fabric,Automatic,CD/MP3/DVD Player with USB & Aux-in,Yes,475.0,Yes,Yes,No,Manual,Fully automatic climate control,Yes,Yes,Yes,Yes,Yes,Rear sensors with camera,No,Manual Adjustment,1180
1124,Hyundai,Creta,1.4 Crdi S,1197919,1396.0,4,BS IV,Injection,55.0,Diesel,1630.0,4270.0,1780.0,SUV,21.38,6,190.0,Electric Power,All Windows,No,Remote,88.74,5,Fabric,Manual,CD Player with USB & Aux-in,Yes,475.0,Yes,Yes,No,Manual,Manual Air conditioning with cooling and heating,Yes,Yes,Yes,Yes,Yes,Rear sensors,No,Manual Adjustment,990.467868338558
1125,Hyundai,Creta,1.6 Crdi Sx,1366797,1582.0,4,BS IV,Injection,55.0,Diesel,1630.0,4270.0,1780.0,SUV,19.67,6,190.0,Electric Power,All Windows,No,Smart Key,126.208,5,Fabric,Manual,CD/MP3/DVD Player with USB & Aux-in,Yes,475.0,Yes,Yes,No,Manual,Fully automatic climate control,Yes,Yes,Yes,Yes,Yes,Rear sensors with camera,No,Manual Adjustment,990.467868338558
1126,Hyundai,Creta,1.6 Crdi Sx (O),1543564,1582.0,4,BS IV,Injection,55.0,Diesel,1630.0,4270.0,1780.0,SUV,19.67,6,190.0,Electric Power,All Windows,Power seats,Smart Key,126.208,5,Leather,Manual,CD/MP3/DVD Player with USB & Aux-in,Yes,475.0,Yes,Yes,No,Manual,Fully automatic climate control,Yes,Yes,Yes,Yes,Yes,Rear sensors with camera,Yes,Manual Adjustment,990.467868338558
1127,Hyundai,Creta,1.6 Crdi Sx At,1527395,1582.0,4,BS IV,Injection,55.0,Diesel,1630.0,4270.0,1780.0,SUV,17.01,6,190.0,Electric Power,All Windows,No,Smart Key,126.208,5,Fabric,Automatic,CD/MP3/DVD Player with USB & Aux-in,Yes,475.0,Yes,Yes,No,Manual,Fully automatic climate control,Yes,Yes,Yes,Yes,Yes,Rear sensors with camera,No,Manual Adjustment,990.467868338558
1128,Hyundai,Creta,1.6 Crdi Sx Dual Tone,1421208,1582.0,4,BS IV,Injection,55.0,Diesel,1630.0,4270.0,1780.0,SUV,19.67,6,190.0,Electric Power,All Windows,No,Smart Key,126.208,5,Fabric,Manual,CD/MP3/DVD Player with USB & Aux-in,Yes,475.0,Yes,Yes,No,Manual,Fully automatic climate control,Yes,Yes,Yes,Yes,Yes,Rear sensors with camera,No,Manual Adjustment,990.467868338558
1129,Hyundai,Creta,1.6 Crdi S At,1336033,1582.0,4,BS IV,Injection,55.0,Diesel,1630.0,4270.0,1780.0,SUV,17.01,6,190.0,Electric Power,All Windows,No,Smart Key,126.208,5,Fabric,Automatic,CD/MP3/DVD Player with USB & Aux-in,Yes,475.0,Yes,Yes,No,Manual,Fully automatic climate control,Yes,Yes,Yes,Yes,Yes,Rear sensors with camera,No,Manual Adjustment,990.467868338558
1130,Hyundai,Creta,1.6 Vtvt Sx (O) Executive,1422937,1591.0,4,BS IV,Injection,55.0,Petrol,1630.0,4270.0,1780.0,SUV,15.29,6,190.0,Electric Power,All Windows,Power seats,Smart Key,121.0,5,Leather,Manual,CD/MP3/DVD Player with USB & Aux-in,Yes,475.0,Yes,Yes,No,Manual,Fully automatic climate control,Yes,Yes,Yes,Yes,Yes,Rear sensors with camera,No,Manual Adjustment,1180
1131,Hyundai,Creta,1.6 Crdi Sx (O) Executive,1572064,1582.0,4,BS IV,Injection,55.0,Diesel,1630.0,4270.0,1780.0,SUV,19.67,6,190.0,Electric Power,All Windows,Power seats,Smart Key,126.0,5,Leather,Manual,CD/MP3/DVD Player with USB & Aux-in,Yes,475.0,Yes,Yes,No,Manual,Fully automatic climate control,Yes,Yes,Yes,Yes,Yes,Rear sensors with camera,Yes,Manual Adjustment,990.467868338558
1132,Hyundai,Creta,1.4 Crdi Ex,1107167,1396.0,4,BS IV,Injection,55.0,Diesel,1630.0,4270.0,1780.0,SUV,21.38,6,190.0,Electric Power,All Windows,No,Yes,88.74,5,Fabric,Manual,CD Player with USB & Aux-in,No,475.0,Yes,Yes,No,Manual,Manual Air conditioning with cooling and heating,Yes,Yes,Yes,Yes,Yes,Rear sensors with camera,No,Manual Adjustment,990.467868338558
1133,Hyundai,Creta,1.6 Vtvt Ex,1092192,1591.0,4,BS IV,Injection,55.0,Petrol,1630.0,4270.0,1780.0,SUV,15.29,6,190.0,Electric Power,All Windows,No,Yes,121.278,5,Fabric,Manual,CD Player with USB & Aux-in,No,475.0,Yes,Yes,No,Manual,Manual Air conditioning with cooling and heating,Yes,Yes,Yes,Yes,Yes,Rear sensors with camera,No,Manual Adjustment,990.467868338558
1134,Hyundai,Creta,Sports Edition Petrol,1279983,1591.0,4,BS IV,Injection,55.0,Petrol,1630.0,4270.0,1780.0,SUV,15.29,6,190.0,Electric Power,All Windows,No,Smart Key,121.278,5,Fabric,Manual,CD/MP3/DVD Player with USB & Aux-in,Yes,400.0,Yes,Yes,No,Manual,Fully automatic climate control,Yes,Yes,Yes,Yes,Yes,Rear sensors,No,Manual Adjustment,1180
1135,Hyundai,Creta,Sports Edition Diesel,1414247,1582.0,4,BS IV,Injection,55.0,Diesel,1665.0,4270.0,1780.0,SUV,19.67,6,190.0,Electric Power,All Windows,No,Smart Key,126.208,5,Fabric,Manual,CD/MP3/DVD Player with USB & Aux-in,Yes,400.0,Yes,Yes,No,Manual,Fully automatic climate control,Yes,Yes,Yes,Yes,Yes,Rear sensors,No,Manual Adjustment,990.467868338558
1136,Tata,Harrier,Revotorq Xe,1345363,1956.0,3,BS VI,Injection,50.0,Diesel,1706.0,4598.0,1894.0,SUV,16.7,6,205.0,Hydraulic Power,All Windows,No,No,138.04,5,Fabric,Manual,No,No,425.0,Yes,Yes,Yes,Manual,Manual Air conditioning with cooling and heating,Yes,Yes,Yes,Yes,No,Rear sensors,No,Manual Adjustment,990.467868338558
1137,Tata,Harrier,Revotorq Xm,1471368,1956.0,3,BS VI,Injection,50.0,Diesel,1706.0,4598.0,1894.0,SUV,16.7,6,205.0,Hydraulic Power,All Windows,No,Remote,138.04,5,Fabric,Manual,CD Player with USB & Aux-in,Yes,425.0,Yes,Yes,Yes,Manual,Fully automatic climate control,Yes,Yes,No,Yes,Yes,Rear sensors,No,Manual Adjustment,990.467868338558
1138,Tata,Harrier,Revotorq Xt,1591368,1956.0,3,BS VI,Injection,50.0,Diesel,1706.0,4598.0,1894.0,Hatchback,16.7,6,205.0,Electric Power,All Windows,No,Remote,138.04,5,Fabric,Manual,CD Player with USB & Aux-in,Yes,425.0,Yes,Yes,Yes,Manual,Fully automatic climate control,Yes,Yes,No,Yes,Yes,Rear sensors with camera,No,Electric Adjustment,1080
1139,Tata,Harrier,Revotorq Xz,1721368,1956.0,3,BS VI,Injection,50.0,Diesel,1706.0,4598.0,1894.0,Hatchback,16.7,6,205.0,Electric Power,All Windows,No,Remote,138.04,5,Fabric,Manual,CD Player with USB & Aux-in,Yes,425.0,Yes,Yes,Yes,Manual,Fully automatic climate control,Yes,Yes,Yes,Yes,Yes,Rear sensors with camera,Yes,Electric Adjustment,990.467868338558
1140,Tata,Harrier,Revotorq Xz Dual Tone,1732231,1956.0,3,BS VI,Injection,50.0,Diesel,1706.0,4598.0,1894.0,Hatchback,16.7,6,205.0,Electric Power,All Windows,No,Remote,138.04,5,Fabric,Manual,CD Player with USB & Aux-in,Yes,425.0,Yes,Yes,Yes,Manual,Fully automatic climate control,Yes,Yes,Yes,Yes,Yes,Rear sensors with camera,Yes,Electric Adjustment,990.467868338558
1141,Tata,Harrier,Revotorq Dark Edition,1730755,1956.0,3,BS VI,Injection,50.0,Diesel,1706.0,4598.0,1894.0,Hatchback,16.7,6,205.0,Electric Power,All Windows,No,Remote,138.04,5,Fabric,Manual,CD Player with USB & Aux-in,Yes,425.0,Yes,Yes,Yes,Manual,Fully automatic climate control,Yes,Yes,Yes,Yes,Yes,Rear sensors with camera,Yes,Electric Adjustment,990.467868338558
1142,Isuzu,Dmax V-Cross,Standard,1654783,2499.0,4,BS IV,Injection,49.30086207,Diesel,1840.0,5295.0,1860.0,Pick-up,10.3,5,165.0,Hydraulic Power,All Windows,No,Smart Key,132.124,5,Fabric,Manual,CD Player with USB & Aux-in,Yes,390.3198637,Yes,Yes,No,Manual,Fully automatic climate control,Yes,Yes,Yes,Yes,No,Rear sensors with camera,Yes,Electric Adjustment,1935
1143,Isuzu,Dmax V-Cross,High Z,1806813,2499.0,4,BS IV,Injection,49.30086207,Diesel,1840.0,5295.0,1860.0,Pick-up,10.3,5,165.0,Hydraulic Power,All Windows,No,Smart Key,134.0,5,Leather,Manual,CD Player with USB & Aux-in,Yes,390.3198637,Yes,Yes,No,Manual,Fully automatic climate control,Yes,Yes,Yes,Yes,No,Rear sensors with camera,Yes,Electric Adjustment,1945
1144,Isuzu,Dmax V-Cross,Z Prestige,1999000,1898.0,4,BS IV,Injection,49.30086207,Diesel,1855.0,5295.0,1860.0,Pick-up,10.3,6,225.0,Hydraulic Power,All Windows,No,Smart Key,147.9,5,Leather,Automatic,CD Player with USB & Aux-in,Yes,265.0,Yes,Yes,No,Manual,Fully automatic climate control,Yes,Yes,Yes,Yes,No,Rear sensors with camera,Yes,Electric Adjustment,1935
1145,Mitsubishi,Outlander,2.4L Outlander,2693000,2360.0,4,BS IV,Injection,60.0,Petrol,1710.0,4695.0,1810.0,SUV,9.62,6,190.0,Electric Power,All Windows,Yes,Yes,164.662,7,Leather,Automatic,USB & Aux-in,Yes,390.3198637,Yes,Yes,No,Manual,2 Zone Climate Control,Yes,Yes,Yes,Yes,No,Rear sensors,Yes,Electric Adjustment with Memory,1602
1146,Maruti Suzuki,Mercedes-Benz Gla-Class,200 Sport,3438000,1991.0,4,BS IV,Injection,50.0,Petrol,1494.0,4424.0,1804.0,SUV,13.8,7,183.0,Electric Power,All Windows,Power seats,Smart Key,180.438,5,Leather,Automatic,CD Player with USB & Aux-in,Yes,421.0,Yes,Yes,Yes,Automatic,Fully automatic climate control,Yes,Yes,Yes,Yes,Yes,Front & rear sensors with 360 degree view,Yes,Electric Adjustment,1525
1147,Maruti Suzuki,Mercedes-Benz Gla-Class,200 D Style,3233000,2143.0,4,BS IV,Injection,70.0,Diesel,1494.0,4424.0,1804.0,SUV,17.9,7,183.0,Electric Power,All Windows,Power seats,Smart Key,134.096,5,Leather,Automatic,CD Player with USB & Aux-in,Yes,421.0,Yes,Yes,Yes,Automatic,Fully automatic climate control,Yes,Yes,Yes,Yes,Yes,Front & rear sensors with 360 degree view,Yes,Electric Adjustment with Memory,1585
